invoice_id,vendor_id,buyer_id,lender_id,amount,tax_amount,discount_amount,currency,total_line_items,avg_item_price,invoice_date,submission_time,vendor_account_age_days,time_since_last_invoice,invoices_last_24h,invoices_last_7d,vendor_lender_count,vendor_buyer_count,repeat_vendor_buyer_pair,unique_lenders_used,is_round_amount,amount_deviation,high_value_invoice,weekend_submission,night_submission,line_item_similarity_score,description_similarity,is_fraud
766bccb8-e8a4-43e6-a71c-f19127f9dbb6,V_0070,B_0050,L_010,24535.33,2453.53,743.08,USD,49,500.72,2025-11-22,16,1419,53,2,9,1,6,1,1,0,-0.58,0,1,0,0.7986,0.1452,0
4b833365-5e0e-4bc6-b2c1-bef67009947d,V_0012,B_0032,L_002,8700.29,870.03,365.3,USD,11,790.94,2025-11-24,17,943,5,1,4,3,3,1,1,0,-0.0,0,0,0,0.5292,0.6783,0
f3e60d18-1b97-42fc-ac57-cef89842acec,V_0054,B_0056,L_007,27036.41,2703.64,1325.0,USD,9,3004.05,2025-10-25,17,876,60,2,4,2,3,1,2,0,1.56,0,1,0,0.3805,0.5161,0
86819f25-0868-4dea-8425-09b94ab344bd,V_0097,B_0004,L_004,38672.14,3867.21,978.06,USD,31,1247.49,2025-06-16,8,164,47,0,6,1,11,1,1,0,0.93,0,0,0,0.5754,0.5142,0
1af80277-97fb-44ed-8eb1-67e14fc7d7b9,V_0057,B_0035,L_006,40939.63,4093.96,1544.23,USD,41,998.53,2025-10-24,7,871,11,1,11,1,14,0,1,0,-1.57,0,0,0,0.448,0.4725,0
45b907e7-46f9-4de4-9f84-993d5aa568b4,V_0128,B_0083,L_001,130000.0,13000.0,363.58,USD,22,5909.09,2025-11-19,11,30,8,4,7,3,14,1,1,1,1.13,1,0,0,0.5353,0.8864,1
023ece29-8145-45bf-9496-b4a84066090c,V_0044,B_0071,L_006,36573.4,3657.34,1481.42,USD,2,18286.7,2025-05-15,8,1489,9,2,7,2,5,1,2,0,-0.3,0,1,1,0.355,0.2279,0
b49a3081-9c51-4d8c-bb26-57cd094de0c6,V_0134,B_0078,L_004,51707.7,5170.77,2057.36,USD,30,1723.59,2025-07-21,3,977,35,0,5,3,7,0,3,0,1.94,1,1,1,0.0208,0.072,0
f563d9d3-eef5-4e35-b336-c02adcee53ee,V_0074,B_0052,L_008,58338.36,5833.84,1140.44,USD,22,2651.74,2025-02-26,9,571,32,2,12,2,8,1,1,0,-2.05,1,0,0,0.3625,0.2522,0
bc4c6278-ae3c-43b7-869b-3f50a34161eb,V_0054,B_0024,L_003,50986.11,5098.61,179.86,USD,45,1133.02,2025-11-26,19,1095,29,3,3,1,11,1,1,0,0.95,1,0,0,0.4098,0.6316,0
2b001af8-8e21-49ea-9bab-d6e8a08a160e,V_0042,B_0031,L_010,34436.06,3443.61,538.56,USD,38,906.21,2025-07-13,5,66,31,3,3,3,9,0,3,0,-0.05,0,1,1,0.6104,0.1349,0
eac196fb-546a-4c9a-aef5-0a214f42312d,V_0083,B_0027,L_001,5231.29,523.13,246.93,USD,4,1307.82,2025-06-26,18,1421,7,1,9,2,2,1,2,0,1.45,0,0,0,0.2334,0.1812,0
6f33e2fb-4d79-4f34-b7a3-abba51de6d98,V_0037,B_0070,L_004,56765.53,5676.55,1204.28,USD,40,1419.14,2025-11-28,2,1380,1,0,5,1,4,1,1,0,1.0,1,1,1,0.3798,0.088,0
82f14189-3914-4d12-8c8a-ab3596d45ad1,V_0072,B_0026,L_006,14890.3,1489.03,15.77,USD,41,363.18,2025-10-30,5,944,4,2,8,2,10,1,2,0,0.88,0,0,1,0.6373,0.3304,0
1f71e294-64d8-4385-a5a9-560fbdd7af93,V_0095,B_0060,L_010,47141.37,4714.14,697.26,USD,32,1473.17,2025-08-15,19,754,1,2,7,3,4,1,3,0,-0.19,0,0,0,0.4455,0.6296,0
7fa39d31-8f61-4f90-a024-2de5ffdaf743,V_0100,B_0018,L_010,5171.72,517.17,21.46,USD,8,646.47,2025-08-26,9,1146,14,2,4,3,6,1,1,0,-0.23,0,0,0,0.5985,0.1773,0
71bf2f9d-ef30-4f5a-89ac-589ea7739a9b,V_0094,B_0019,L_001,56838.9,5683.89,2541.32,USD,50,1136.78,2025-11-04,5,153,25,2,3,1,10,1,1,0,-0.52,1,0,1,0.2722,0.2545,0
b9000c1e-5fcc-42fe-8261-556d249b6d50,V_0024,B_0039,L_006,140000.0,14000.0,3439.98,USD,46,3043.48,2025-05-08,1,83,42,2,9,5,8,0,2,1,2.11,1,0,1,0.9548,0.9139,1
81ead23e-8031-49cd-bccb-9488449afd21,V_0007,B_0066,L_009,52283.1,5228.31,2486.25,USD,13,4021.78,2025-08-25,21,353,46,0,2,3,5,1,2,0,-0.38,1,0,0,0.523,0.0759,0
3ab23d76-ea5e-4c1d-9265-f880921ff127,V_0003,B_0095,L_003,59569.59,5956.96,2974.51,USD,28,2127.49,2026-01-16,0,185,11,0,8,1,6,1,1,0,-0.21,1,0,1,0.5841,0.1703,0
cd9c1199-9bea-4462-8c7b-30fb7ce455e2,V_0091,B_0062,L_010,16700.0,1668.64,474.05,USD,46,362.75,2025-10-23,19,182,8,1,3,2,5,0,2,1,-0.81,0,0,0,0.4598,0.2625,0
423775b5-57c3-433b-959d-1f9fd1268ef8,V_0003,B_0012,L_009,11118.45,1111.85,48.34,USD,8,1389.81,2025-07-25,23,478,16,2,9,1,4,1,1,0,-0.77,0,0,1,0.0109,0.3853,0
2f4e273a-e21c-4f53-bd56-077ef59e3dfe,V_0111,B_0089,L_003,58665.64,5866.56,1254.03,USD,27,2172.8,2025-10-31,7,264,7,0,2,1,13,0,1,0,-0.05,1,0,0,0.474,0.607,0
4d844ca2-dab2-4ed7-aae8-e299685f8d2e,V_0023,B_0090,L_004,34135.68,3413.57,1696.43,USD,3,11378.56,2025-12-21,9,334,39,0,8,3,11,1,3,0,1.47,0,1,0,0.6146,0.6424,0
0ae930ef-92a1-4f92-8815-9c825c55cfe4,V_0018,B_0075,L_007,56267.16,5626.72,849.69,USD,24,2344.47,2025-04-21,18,1180,55,0,8,1,2,1,1,0,1.42,1,1,1,0.5577,0.7964,0
f04d052b-58bb-41ab-969d-9eeb7f5f17fd,V_0050,B_0042,L_007,21372.48,2137.25,776.95,USD,45,474.94,2025-10-05,4,883,56,3,10,1,5,1,1,0,-1.95,0,1,1,0.2099,0.178,0
c743dbca-5b01-457c-a674-77d1e75d7f73,V_0124,B_0011,L_001,5177.09,517.71,56.34,USD,36,143.81,2025-04-09,19,1037,50,3,7,1,6,1,1,0,0.87,0,1,1,0.2023,0.5031,0
fa312c39-de87-4509-8384-f4b2cae58bf4,V_0029,B_0031,L_004,52601.49,5260.15,60.3,USD,16,3287.59,2025-07-05,18,57,31,0,4,3,8,1,2,0,1.08,1,1,0,0.7719,0.4651,0
f144a334-0f43-45d8-80dc-8c28b15867fe,V_0089,B_0008,L_008,48529.95,4852.99,1822.61,USD,10,4852.99,2026-01-21,14,155,52,3,6,1,7,1,1,0,-0.03,0,0,0,0.1018,0.3168,0
add4ef07-5a42-4c97-9879-3adf32194684,V_0051,B_0085,L_008,17570.36,1757.04,442.62,USD,5,3514.07,2026-01-30,23,113,20,3,3,1,13,0,1,0,0.52,0,0,1,0.6446,0.0074,0
98b2ca7f-4b47-49a1-9f6b-feacb2e1a83a,V_0053,B_0008,L_007,10547.19,1054.72,243.46,USD,1,10547.19,2025-12-29,8,1224,55,3,9,3,10,1,1,0,-1.51,0,0,0,0.3907,0.5222,0
39e83aaf-bc33-457b-882a-fddd31d2b06a,V_0036,B_0099,L_004,10613.14,1061.31,244.75,USD,2,5306.57,2026-02-04,10,19,50,0,9,2,14,1,1,0,0.55,0,0,0,0.779,0.3177,0
7b0f911d-fc0b-4840-b477-3a0bca1c6003,V_0071,B_0084,L_001,14568.41,1456.84,144.15,USD,12,1214.03,2025-06-11,0,832,21,3,7,2,15,0,1,0,-0.8,0,0,1,0.375,0.3189,0
16b27388-8d8b-4d66-ae1c-d06a23c5bd2c,V_0044,B_0032,L_008,41287.33,4128.73,1511.55,USD,37,1115.87,2025-05-04,16,666,58,1,11,2,9,1,2,0,-0.02,0,1,0,0.3165,0.4996,0
5e2ae655-c388-4dd6-8e0e-6939c37aaf88,V_0071,B_0046,L_006,30000.0,3000.0,1498.4,USD,8,3750.0,2025-04-20,18,6,58,3,11,1,4,1,1,1,0.78,0,1,0,0.6395,0.5806,1
eb8bad3b-8aeb-4d83-934e-b07ca41020bb,V_0127,B_0070,L_009,7947.77,794.78,217.69,USD,32,248.37,2025-12-06,20,493,34,0,0,2,12,1,1,0,0.38,0,1,0,0.365,0.4249,0
84c57caa-7379-4780-aa9e-51b7d275459a,V_0106,B_0033,L_008,8472.32,847.23,131.83,USD,27,313.79,2025-07-11,16,983,60,2,3,2,4,0,2,0,0.25,0,0,0,0.2286,0.6956,0
54cd354f-4b27-43a5-a864-6d03e3bc56e9,V_0023,B_0017,L_001,52565.55,5256.56,277.68,USD,22,2389.34,2025-05-18,18,819,2,0,4,2,9,1,2,0,0.04,1,1,0,0.3266,0.2477,0
df4799a1-335e-45af-81ee-9e712a6b5f82,V_0002,B_0066,L_002,18417.57,1841.76,714.83,USD,17,1083.39,2025-08-29,14,231,45,2,5,3,7,1,1,0,0.34,0,0,0,0.639,0.2057,0
e8f31a37-4485-40c9-a441-9997adccc43c,V_0019,B_0054,L_009,27657.97,2765.8,141.02,USD,25,1106.32,2025-06-02,12,1058,38,1,7,3,12,1,1,0,0.59,0,1,1,0.2474,0.5145,0
7e2f7ca7-b3d5-4c1d-9054-4cf07eb45c51,V_0086,B_0044,L_006,24188.81,2418.88,326.08,USD,23,1051.69,2025-05-21,23,506,24,2,5,2,8,1,1,0,0.03,0,0,1,0.5378,0.7608,0
463e0af0-67d2-4c15-9837-9f28872fc584,V_0069,B_0004,L_004,28024.79,2802.48,1120.0,USD,18,1556.93,2025-08-01,8,1736,36,2,12,2,13,1,2,0,-0.75,0,0,0,0.0828,0.2028,0
15e94357-60f8-4d56-9aa9-030d0c089932,V_0008,B_0002,L_004,40229.56,4022.96,1712.22,USD,6,6704.93,2025-09-20,20,312,31,1,4,3,7,1,3,0,1.09,0,1,0,0.2337,0.7448,0
37114c68-0add-48e5-9c29-6f2fc220c23f,V_0121,B_0035,L_003,41822.69,4182.27,1362.65,USD,47,889.84,2025-10-06,23,426,24,1,9,2,11,1,1,0,0.76,0,0,1,0.0982,0.7705,0
ccdba586-0f6e-42b1-b11d-eb4e7ec01144,V_0149,B_0042,L_008,67841.74,6784.17,2679.73,USD,13,5218.6,2025-12-27,18,1399,58,2,2,3,2,1,1,0,0.45,1,1,1,0.4126,0.3016,0
8af9ef86-a7d0-40ce-9b37-1c2253cb0b55,V_0049,B_0053,L_005,2271.51,227.15,85.59,USD,2,1135.76,2025-11-18,20,558,12,3,10,1,1,1,1,0,1.18,0,0,0,0.1847,0.679,0
5cb7e76c-70e7-45b6-a163-7937d3ff4ef9,V_0045,B_0063,L_010,34855.12,3485.51,1151.55,USD,22,1584.32,2025-04-25,9,1217,22,2,6,3,12,1,2,0,-0.07,0,0,0,0.6437,0.5892,0
4fbab7c9-491c-44fa-be8c-1cb75a06f495,V_0110,B_0074,L_006,26865.37,2686.54,1122.04,USD,48,559.7,2025-10-22,22,725,54,3,5,2,6,0,1,0,1.0,0,0,0,0.0382,0.1972,0
5e934d9d-0bfb-45b2-be0d-a4f94872dfeb,V_0129,B_0001,L_001,33521.13,3352.11,1620.48,USD,48,698.36,2025-03-27,20,420,17,2,9,3,11,1,2,0,-1.75,0,0,0,0.0562,0.7843,0
7bd83ea0-b48f-4382-b6ed-8bdd656ad343,V_0082,B_0075,L_003,11089.51,1108.95,373.8,USD,27,410.72,2025-11-30,7,866,17,3,4,3,11,1,1,0,1.13,0,1,0,0.6107,0.3435,0
3e31d05f-fc82-4c4e-b404-2819a0f2eb4f,V_0014,B_0012,L_008,60551.27,6055.13,1683.89,USD,7,8650.18,2026-02-20,19,1344,21,3,9,1,12,1,1,0,-0.49,1,0,0,0.191,0.7341,0
51ff1dd0-089f-4ece-a928-7bd39a9eb6ca,V_0011,B_0035,L_010,25702.17,2570.22,362.2,USD,45,571.16,2025-07-18,5,1305,54,1,6,3,6,1,1,0,-0.27,0,0,1,0.719,0.7982,0
9adf547b-cd7e-4f18-b5a4-7d9edbae0126,V_0139,B_0026,L_004,58250.38,5825.04,1964.5,USD,31,1879.04,2025-09-16,21,1137,7,1,1,1,7,1,1,0,-0.46,1,0,0,0.5173,0.2806,0
9403b71f-0f8b-46ca-812c-f27a1027c6b0,V_0097,B_0036,L_008,34686.22,3468.62,819.21,USD,6,5781.04,2025-12-04,4,1493,4,3,3,3,15,1,3,0,0.23,0,0,1,0.028,0.6154,0
706fff0d-2b05-48f7-98cc-c42ab0294fbf,V_0072,B_0010,L_001,57840.81,5784.08,1668.3,USD,8,7230.1,2025-04-23,2,822,16,2,8,3,11,1,1,0,-1.44,1,0,1,0.6123,0.7165,0
e099f71e-62c5-438d-b1ad-40e5aceba014,V_0027,B_0075,L_009,11796.49,1179.65,447.23,USD,30,393.22,2025-07-26,5,619,55,3,6,3,14,1,3,0,0.1,0,1,1,0.2657,0.0074,0
3c085bc0-e098-41ff-87aa-fdd3c5e63970,V_0133,B_0070,L_006,6881.92,688.19,63.56,USD,32,215.06,2026-01-29,15,1146,43,3,10,1,1,1,1,0,-0.48,0,0,0,0.7679,0.3033,0
e91d16bd-deb7-4bf0-bceb-c1826d08eaef,V_0144,B_0072,L_002,17102.38,1710.24,291.29,USD,12,1425.2,2025-04-10,5,1331,46,0,8,1,13,0,1,0,0.69,0,1,1,0.0822,0.062,0
b273b380-9a83-406a-9151-f3824da5504f,V_0104,B_0062,L_010,11441.93,1144.19,34.56,USD,27,423.78,2025-09-19,23,1109,27,2,5,3,4,1,3,0,0.94,0,1,1,0.7326,0.3984,0
d20eb703-9469-4d01-b025-9477837fb072,V_0093,B_0059,L_002,45048.3,4504.83,906.62,USD,43,1047.63,2025-04-17,22,29,12,3,3,3,10,0,1,0,-0.36,0,1,1,0.0716,0.5216,0
33ee37b4-b8be-4d48-9662-5ab467ff44d3,V_0115,B_0006,L_004,47445.87,4744.59,1842.59,USD,34,1395.47,2025-09-22,22,891,48,1,3,1,8,1,1,0,-0.2,0,0,0,0.4006,0.7853,0
05ed8fcc-e6b0-49d6-9140-5a56bc8a890e,V_0147,B_0066,L_004,54713.09,5471.31,742.24,USD,10,5471.31,2026-02-10,13,624,34,3,9,3,3,1,3,0,0.74,1,0,0,0.618,0.2124,0
63dfa2c6-0c56-4a84-90b8-b0fb9e9b6b44,V_0105,B_0045,L_001,56661.54,5666.15,2262.05,USD,44,1287.76,2025-08-14,12,273,27,3,9,2,11,1,2,0,0.31,1,0,0,0.2806,0.1734,0
80c2e3cb-327f-4604-a231-825e082ab301,V_0023,B_0099,L_010,20950.92,2095.09,526.02,USD,29,722.45,2025-07-09,15,717,0,0,3,2,6,1,1,0,-0.34,0,0,0,0.0125,0.0515,0
2bf85577-45c4-49c4-8fb6-8a81b0b9953b,V_0039,B_0008,L_003,25197.72,2519.77,226.21,USD,40,629.94,2025-06-16,1,1731,47,3,13,2,6,1,1,0,0.03,0,0,1,0.4595,0.6147,0
abbff9ea-d9ab-4fdc-b482-8ec58a05ea0d,V_0096,B_0057,L_004,24599.56,2459.96,752.49,USD,46,534.77,2025-10-15,8,81,46,3,6,2,2,1,2,0,0.03,0,0,0,0.1079,0.0208,0
6402e061-9423-4192-a6c1-85614e0a2f8b,V_0132,B_0044,L_003,37648.53,3764.85,511.57,USD,26,1448.02,2025-08-28,3,1451,35,1,8,3,10,0,3,0,-0.59,0,1,1,0.729,0.0154,0
f0b13e87-e642-4dac-b230-a7a4d709d659,V_0007,B_0008,L_006,23126.09,2312.61,1017.25,USD,26,889.47,2025-09-17,19,398,8,3,9,1,4,1,1,0,-0.23,0,0,0,0.471,0.1788,0
b7c4be5d-9c1b-4f09-9c06-bbac041a0bf2,V_0034,B_0020,L_009,29567.23,2956.72,1030.64,USD,11,2687.93,2025-11-14,7,1611,53,1,8,3,3,1,1,0,-0.35,0,0,0,0.6164,0.7728,0
cf61944c-97db-4c14-a195-8add57e6ca72,V_0087,B_0097,L_010,28474.1,2847.41,50.32,USD,15,1898.27,2026-02-13,22,15,34,2,4,3,4,1,2,0,1.21,0,0,0,0.7042,0.7713,0
1430fdad-4be7-48c3-86db-0d6847cb18ab,V_0009,B_0027,L_008,105909.32,10590.93,1045.93,USD,15,7060.62,2025-06-01,21,1284,34,1,9,2,6,0,2,0,0.23,1,1,1,0.2779,0.7451,0
f2d57999-1c3e-4ef7-9859-6882b850ed92,V_0022,B_0017,L_006,37980.81,3798.08,1691.76,USD,41,926.36,2025-07-08,14,207,37,2,12,3,2,1,2,0,-1.44,0,0,0,0.0966,0.2608,0
3d20ef87-4020-40a5-a018-d67a718e1de8,V_0108,B_0074,L_007,11312.0,1131.2,505.45,USD,42,269.33,2025-07-22,11,731,19,2,4,1,6,1,1,0,-0.6,0,0,0,0.5982,0.2253,0
f754fcba-23a0-4aa7-9993-2436b18e783f,V_0139,B_0029,L_008,32500.0,3251.91,255.83,USD,19,1711.53,2025-06-06,22,1688,28,1,11,3,7,1,3,1,-0.55,0,1,1,0.313,0.3361,0
326a93bf-f351-4906-9c08-a092692ea775,V_0136,B_0047,L_010,107245.06562774196,10724.51,1094.86,USD,47,2281.81,2025-11-17,1,453,39,5,12,3,14,1,1,0,2.0,1,1,1,0.9475,0.8497,1
3f8945af-206f-465a-8032-5161f3baf6f8,V_0055,B_0011,L_006,70328.76,7032.88,580.14,USD,39,1803.3,2025-12-15,21,708,51,2,3,3,11,1,3,0,0.05,1,0,0,0.6264,0.2374,0
e0982eda-2de7-4c3c-9f3e-67f999b98930,V_0008,B_0017,L_006,67454.66,6745.47,1470.21,USD,48,1405.31,2025-09-16,20,76,25,3,6,2,8,0,2,0,0.36,1,0,0,0.4336,0.226,0
450de8fa-b253-4512-b4f0-51cf875b048d,V_0121,B_0012,L_005,21156.53,2115.65,610.37,USD,35,604.47,2025-05-04,17,1484,39,0,0,1,9,0,1,0,1.16,0,1,0,0.7888,0.0252,0
b91e9b80-4110-4346-a216-e1cbbea3f865,V_0048,B_0040,L_003,22336.54,2233.65,425.66,USD,10,2233.65,2025-08-20,18,496,58,3,7,1,10,1,1,0,-1.33,0,0,0,0.5834,0.5524,0
f54381d2-5651-4350-adc7-d47fd4c1179a,V_0059,B_0077,L_010,39447.9,3944.79,664.34,USD,39,1011.48,2025-06-03,17,657,50,2,8,2,7,1,2,0,1.35,0,0,0,0.023,0.3319,0
bffa16b7-09ea-41cd-8035-fd1952b86d7a,V_0051,B_0010,L_008,28083.73,2808.37,688.89,USD,3,9361.24,2025-04-08,0,1508,51,3,6,2,11,1,2,0,-1.04,0,0,1,0.0484,0.5495,0
7c247c1e-677f-4ba3-b7fc-45679d0674ca,V_0057,B_0088,L_003,21030.56,2103.06,410.64,USD,30,701.02,2026-02-16,5,1495,13,2,10,2,5,1,1,0,1.11,0,0,1,0.4299,0.3754,0
a3e7d0e4-560f-4f09-a15d-85e8bc9d88a7,V_0017,B_0055,L_007,94500.0,9454.44,453.99,USD,8,11818.05,2025-02-26,9,883,25,0,7,1,14,0,1,1,-1.27,1,0,0,0.1253,0.5115,0
1aa09510-8cbb-49d1-aba9-b8ac490a5108,V_0106,B_0040,L_005,24628.83,2462.88,550.79,USD,50,492.58,2025-12-10,20,1361,30,2,11,2,11,0,2,0,0.96,0,0,0,0.6053,0.666,0
ced5faef-8b64-4b66-923b-a889bbb6cc78,V_0024,B_0062,L_007,36449.2,3644.92,1434.08,USD,40,911.23,2025-12-24,6,850,18,2,12,3,2,1,1,0,-0.36,0,0,0,0.3782,0.2486,0
4be37f1a-ed8e-4f0f-b667-6edc27d601fc,V_0074,B_0045,L_008,10308.95,1030.9,368.94,USD,27,381.81,2025-12-12,9,1012,50,1,4,3,8,1,3,0,0.18,0,0,0,0.6193,0.0243,0
49b5ae24-3b84-49cf-9aa4-31d758cb96e4,V_0015,B_0096,L_006,49002.22,4900.22,2311.4,USD,2,24501.11,2025-09-08,13,180,35,1,8,3,13,0,2,0,0.83,0,0,0,0.2063,0.0754,0
4d3c3c9d-e5a5-45d0-8c2b-d90698ddbdb6,V_0116,B_0057,L_002,52523.71,5252.37,2422.3,USD,35,1500.68,2025-10-06,8,541,22,0,9,2,9,1,2,0,-1.73,1,0,0,0.4495,0.3467,0
b8585866-d273-4266-99dc-288e547f907d,V_0055,B_0065,L_001,58177.37,5817.74,2172.65,USD,4,14544.34,2025-03-16,16,1321,37,3,7,2,13,1,1,0,0.91,1,1,0,0.0489,0.3915,0
490ef8a0-d505-4ad9-b276-eb6b574ec63c,V_0068,B_0029,L_005,6015.3,601.53,69.84,USD,17,353.84,2025-12-22,10,230,11,0,10,2,7,0,1,0,-1.45,0,0,0,0.1229,0.6115,0
b5aa9852-bdba-4fcb-8ce2-1f07d439cd61,V_0061,B_0065,L_008,33944.56,3394.46,884.45,USD,3,11314.85,2025-07-29,13,782,27,0,4,3,13,1,1,0,1.0,0,0,0,0.6496,0.6506,0
c880aba9-01d5-49a6-a4e8-0e50f761a4b3,V_0055,B_0062,L_007,27535.08,2753.51,380.27,USD,28,983.4,2025-12-16,3,168,27,0,2,1,2,1,1,0,-0.08,0,0,1,0.7408,0.019,0
78f3192a-8938-40cd-b934-1cf044b8163f,V_0012,B_0097,L_004,57528.72,5752.87,2347.6,USD,26,2212.64,2025-08-19,17,1455,32,0,10,3,15,1,3,0,0.64,1,0,0,0.0953,0.0644,0
96c5a36d-02e8-49d2-a4a4-cdec11aa3b66,V_0012,B_0006,L_005,15068.6,1506.86,392.64,USD,15,1004.57,2025-08-30,4,852,45,3,3,1,14,1,1,0,-0.38,0,1,1,0.5612,0.7891,0
401b53aa-02b8-4502-85c7-11da9db1dc7b,V_0132,B_0041,L_006,31139.28,3113.93,1193.29,USD,2,15569.64,2025-08-13,15,1063,0,0,0,1,3,1,1,0,2.71,0,0,0,0.007,0.0014,0
71c150ee-dfad-4d9c-aec4-c5e43079c4a9,V_0091,B_0060,L_002,6183.24,618.32,28.64,USD,24,257.63,2025-09-06,23,1656,5,2,11,3,13,1,3,0,1.5,0,1,1,0.1639,0.7158,0
7e54d374-42af-4ae0-b463-60056db5dacb,V_0030,B_0025,L_007,58556.01,5855.6,2119.8,USD,3,19518.67,2025-08-12,3,1376,52,1,10,2,9,1,2,0,-0.09,1,0,1,0.1404,0.645,0
b46a3386-4741-4262-be80-10c741d82df6,V_0021,B_0065,L_007,51100.0,5109.22,1258.03,USD,31,1648.14,2025-02-26,20,303,38,1,3,3,15,1,3,1,0.18,1,0,0,0.6069,0.0781,0
a153a1c1-1498-423c-9ef6-c59af4f38980,V_0094,B_0003,L_008,45218.86,4521.89,1587.17,USD,39,1159.46,2025-05-10,18,1665,8,0,3,2,10,1,2,0,1.3,0,1,0,0.7328,0.2383,0
39a2b1a8-c433-4ef3-a618-21deee6899df,V_0042,B_0018,L_001,9184.85,918.49,432.61,USD,50,183.7,2025-03-14,21,1694,13,3,13,1,15,0,1,0,-0.08,0,1,1,0.3453,0.6627,0
31b593d7-9439-4b46-b078-2686ddddee5b,V_0127,B_0047,L_009,49774.27,4977.43,959.04,USD,46,1082.05,2025-11-24,0,218,4,1,7,3,3,1,3,0,-0.86,0,0,1,0.0486,0.7186,0
698de89c-729b-4ed5-b3b1-b3c2ac95d743,V_0009,B_0084,L_004,30058.87,3005.89,1494.94,USD,38,791.02,2025-08-29,2,1005,43,0,2,1,2,1,1,0,0.68,0,0,1,0.1375,0.2865,0
7e38c797-39b4-4774-95ab-2974a28aaf16,V_0013,B_0083,L_002,12312.8,1231.28,553.59,USD,43,286.34,2026-01-29,22,472,55,1,4,1,3,1,1,0,-0.05,0,0,0,0.4552,0.7146,0
5e6aa910-a6aa-44ef-9ce1-159aa1e597a1,V_0092,B_0075,L_009,41391.47,4139.15,1202.03,USD,9,4599.05,2025-05-09,7,583,52,2,11,2,9,1,1,0,-1.37,0,1,1,0.3596,0.5515,0
813ea59f-cef8-4c4c-a165-e1104ddad46a,V_0006,B_0075,L_007,51605.1,5160.51,1472.6,USD,26,1984.81,2025-03-17,9,705,10,0,1,1,13,1,1,0,-0.72,1,0,0,0.0101,0.1738,0
d59ae589-4a91-414f-8a97-47a2fbcc843c,V_0056,B_0055,L_001,46835.59,4683.56,948.3,USD,18,2601.98,2026-02-08,17,519,16,3,3,3,12,1,1,0,0.78,0,1,0,0.6509,0.0036,0
611a98d7-2ce8-460f-aeed-20d62d0443c5,V_0128,B_0014,L_005,99338.53,9933.85,3846.49,USD,16,6208.66,2025-12-06,10,1160,56,2,2,2,1,0,2,0,0.43,1,1,0,0.1451,0.3806,0
3749f001-e6d8-46fb-8505-08fd2226134a,V_0129,B_0005,L_007,8837.56,883.76,305.92,USD,30,294.59,2025-09-12,13,452,43,2,11,3,1,0,2,0,-0.98,0,0,0,0.1636,0.191,0
0015330c-cdf0-414b-9c71-ca0f6598f2be,V_0067,B_0019,L_010,23769.43,2376.94,92.91,USD,10,2376.94,2026-01-23,0,736,29,3,9,1,6,1,1,0,-0.79,0,0,1,0.5754,0.1012,0
331847a2-67ab-4151-a24a-4148b84fa975,V_0137,B_0037,L_008,52688.7,5268.87,1028.84,USD,6,8781.45,2025-08-16,6,801,60,2,9,1,9,0,1,0,1.95,1,1,1,0.1187,0.0177,0
6be43261-2d8f-41a2-aaa1-e1cd13769a96,V_0032,B_0061,L_005,34984.0,3498.4,656.52,USD,34,1028.94,2025-02-28,4,1406,24,1,10,2,7,1,1,0,-1.77,0,0,1,0.1219,0.1105,0
f4f130c9-bb3c-4737-bfc1-23476666fe65,V_0031,B_0098,L_007,6935.47,693.55,266.57,USD,35,198.16,2025-02-25,6,1070,8,2,8,3,10,1,3,0,-1.23,0,0,0,0.2453,0.7693,0
908c4ad8-133f-4a20-9801-7d8965e029d5,V_0106,B_0062,L_001,59256.99,5925.7,1095.0,USD,11,5387.0,2025-10-30,21,324,4,2,9,1,4,1,1,0,-0.72,1,0,0,0.1463,0.1145,0
0b9fd344-da7e-4dc1-87c5-d5e6cdb06249,V_0038,B_0042,L_003,59209.96,5921.0,2845.11,USD,22,2691.36,2025-09-08,1,658,47,2,11,2,15,0,1,0,-2.18,1,1,1,0.1203,0.3388,0
c2590014-a962-4a9f-b653-ea01990b9102,V_0116,B_0024,L_002,21896.44,2189.64,929.75,USD,22,995.29,2025-02-25,20,1500,57,1,6,1,13,1,1,0,-0.13,0,0,0,0.2815,0.0755,0
b002f29b-cd5c-41e3-be76-6bd6f1e2ba3e,V_0049,B_0093,L_002,59000.0,5899.71,1095.77,USD,27,2185.08,2025-12-31,19,1360,9,1,3,1,12,1,1,1,-1.07,1,0,0,0.7011,0.6746,0
290647b9-84c4-4745-b2f5-27ee0a18a061,V_0002,B_0078,L_002,40000.0,4000.0,1766.38,USD,38,1052.63,2025-07-03,1,1624,58,6,16,3,13,1,3,1,1.42,0,1,1,0.8848,0.981,1
d36c076a-d3ae-46bd-a124-474a46604f29,V_0125,B_0066,L_004,52505.43,5250.54,2380.95,USD,13,4038.88,2026-01-12,14,987,37,1,5,1,13,1,1,0,-0.8,1,0,0,0.6084,0.4185,0
01af7f83-f7d9-4ed9-bf6d-ad9510a0abd6,V_0025,B_0015,L_007,49519.83,4951.98,364.65,USD,6,8253.31,2026-01-05,18,1528,33,0,8,1,11,1,1,0,0.46,0,0,0,0.0285,0.7485,0
